Time of Day,Process Name,PID,Operation,Path,Result,Detail
44:58.7,1.exe,4080,RegOpenKey,HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom\explorer.exe,NAME NOT FOUND,Desired Access: Read
44:59.0,1.exe,4080,CreateFile,C:\Windows\SysWOW64\userinit.exe,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WScript.Shell,NAME NOT FOUND,Desired Access: Read
44:59.0,1.exe,4080,RegOpenKey,HKCR\WScript.Shell,SUCCESS,Desired Access: Read
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WScript.Shell\CLSID,NAME NOT FOUND,Desired Access: Read
44:59.0,1.exe,4080,RegOpenKey,HKCR\WScript.Shell\CLSID,SUCCESS,Desired Access: Read
44:59.0,1.exe,4080,RegQueryValue,HKCR\WScript.Shell\CLSID\(Default),SUCCESS,"Type: REG_SZ, Length: 78, Data: {72C24DD5-D70A-438B-8A42-98424B88AFB8}"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8},NAME NOT FOUND,Desired Access: Read
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8},SUCCESS,Desired Access: Read
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\ActivateOnHostFlags,NAME NOT FOUND,Length: 16
44:59.0,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\(Default),BUFFER OVERFLOW,Length: 12
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\InprocServer32,NAME NOT FOUND,Desired Access: Read
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\InprocServer32,SUCCESS,Desired Access: Read
44:59.0,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\InProcServer32\InprocServer32,NAME NOT FOUND,Length: 12
44:59.0,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\InProcServer32\(Default),BUFFER OVERFLOW,Length: 12
44:59.0,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\InProcServer32\ThreadingModel,SUCCESS,"Type: REG_SZ, Length: 20, Data: Apartment"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:59.0,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\AppID,NAME NOT FOUND,Length: 112
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\Elevation,NAME NOT FOUND,Desired Access: Read
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{72C24DD5-D70A-438B-8A42-98424B88AFB8}\Elevation,NAME NOT FOUND,Desired Access: Read
44:59.0,1.exe,4080,CreateFile,C:\Windows\SysWOW64\wshom.ocx,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:59.0,1.exe,4080,CreateFile,C:\Windows\SysWOW64\mpr.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:59.0,1.exe,4080,CreateFile,C:\Windows\SysWOW64\scrrun.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:59.0,1.exe,4080,RegOpenKey,HKLM\system\CurrentControlSet\control\NetworkProvider\HwOrder,REPARSE,Desired Access: Read
44:59.0,1.exe,4080,RegOpenKey,HKLM\system\CurrentControlSet\control\NetworkProvider\ProviderOrder,REPARSE,Desired Access: Read
44:59.0,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\5eb60b36-6206-5538-e60a-0a7af8a1e59d,NAME NOT FOUND,Length: 528
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228},NAME NOT FOUND,Desired Access: Read
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228},SUCCESS,Desired Access: Read
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\ActivateOnHostFlags,NAME NOT FOUND,Length: 16
44:59.0,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\(Default),BUFFER OVERFLOW,Length: 12
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\InprocServer32,NAME NOT FOUND,Desired Access: Read
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\InprocServer32,SUCCESS,Desired Access: Read
44:59.0,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\InprocServer32\InprocServer32,NAME NOT FOUND,Length: 12
44:59.0,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\InprocServer32\(Default),BUFFER OVERFLOW,Length: 12
44:59.0,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\InprocServer32\ThreadingModel,SUCCESS,"Type: REG_SZ, Length: 10, Data: Both"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:59.0,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\AppID,NAME NOT FOUND,Length: 112
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\Elevation,NAME NOT FOUND,Desired Access: Read
44:59.0,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{0D43FE01-F093-11CF-8940-00A0C9054228}\Elevation,NAME NOT FOUND,Desired Access: Read
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\TypeLib\{420B2830-E718-11CF-893D-00A0C9054228},NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegOpenKey,HKCR\TypeLib\{420B2830-E718-11CF-893D-00A0C9054228},SUCCESS,"Desired Access: Maximum Allowed, Granted Access: Read"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\TypeLib\{420B2830-E718-11CF-893D-00A0C9054228}\1.0,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegOpenKey,HKCR\TypeLib\{420B2830-E718-11CF-893D-00A0C9054228}\1.0,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: Read"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\TypeLib\{420B2830-E718-11CF-893D-00A0C9054228}\1.0\0,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegOpenKey,HKCR\TypeLib\{420B2830-E718-11CF-893D-00A0C9054228}\1.0\0,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: Read"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\TypeLib\{420B2830-E718-11CF-893D-00A0C9054228}\1.0\0\win32,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegOpenKey,HKCR\TypeLib\{420B2830-E718-11CF-893D-00A0C9054228}\1.0\0\win32,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: Read"
44:59.0,1.exe,4080,RegQueryValue,HKCR\TypeLib\{420B2830-E718-11CF-893D-00A0C9054228}\1.0\0\win32\(Default),SUCCESS,"Type: REG_SZ, Length: 62, Data: C:\Windows\SysWOW64\scrrun.dll"
44:59.0,1.exe,4080,CreateFile,C:\Lotto.exe,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\TypeLib\{F935DC20-1CF0-11D0-ADB9-00C04FD58A0B},NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegOpenKey,HKCR\TypeLib\{F935DC20-1CF0-11D0-ADB9-00C04FD58A0B},SUCCESS,"Desired Access: Maximum Allowed, Granted Access: Read"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\TypeLib\{F935DC20-1CF0-11D0-ADB9-00C04FD58A0B}\1.0,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegOpenKey,HKCR\TypeLib\{F935DC20-1CF0-11D0-ADB9-00C04FD58A0B}\1.0,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: Read"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\TypeLib\{F935DC20-1CF0-11D0-ADB9-00C04FD58A0B}\1.0\409,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegOpenKey,HKCR\TypeLib\{F935DC20-1CF0-11D0-ADB9-00C04FD58A0B}\1.0\409,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\TypeLib\{F935DC20-1CF0-11D0-ADB9-00C04FD58A0B}\1.0\9,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegOpenKey,HKCR\TypeLib\{F935DC20-1CF0-11D0-ADB9-00C04FD58A0B}\1.0\9,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\TypeLib\{F935DC20-1CF0-11D0-ADB9-00C04FD58A0B}\1.0\0,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegOpenKey,HKCR\TypeLib\{F935DC20-1CF0-11D0-ADB9-00C04FD58A0B}\1.0\0,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: Read"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\TypeLib\{F935DC20-1CF0-11D0-ADB9-00C04FD58A0B}\1.0\0\win32,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegOpenKey,HKCR\TypeLib\{F935DC20-1CF0-11D0-ADB9-00C04FD58A0B}\1.0\0\win32,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: Read"
44:59.0,1.exe,4080,RegQueryValue,HKCR\TypeLib\{F935DC20-1CF0-11D0-ADB9-00C04FD58A0B}\1.0\0\win32\(Default),SUCCESS,"Type: REG_SZ, Length: 60, Data: C:\Windows\SysWOW64\wshom.ocx"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.reg,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegOpenKey,HKCR,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: Read"
44:59.0,1.exe,4080,RegCreateKey,HKCR\.reg,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.0,1.exe,4080,RegSetValue,HKCR\.reg\(Default),ACCESS DENIED,"Type: REG_SZ, Length: 16, Data: exefile"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.key,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegCreateKey,HKCR\.key,ACCESS DENIED,Desired Access: Set Value
44:59.0,1.exe,4080,CreateFile,C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePackzh-CN_18362.16.53.0_neutral__8wekyb3d8bbwe\Windows\System32\zh-CN\wshom.ocx.mui,NAME NOT FOUND,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a"
44:59.0,1.exe,4080,CreateFile,C:\Windows\SysWOW64\zh-CN\wshom.ocx.mui,NAME NOT FOUND,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a"
44:59.0,1.exe,4080,CreateFile,C:\Windows\System32\zh-CN\wshom.ocx.mui,SUCCESS,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.com,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegCreateKey,HKCR\.com,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.0,1.exe,4080,RegSetValue,HKCR\.com\(Default),ACCESS DENIED,"Type: REG_SZ, Length: 16, Data: exefile"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.bat,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegCreateKey,HKCR\.bat,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.0,1.exe,4080,RegSetValue,HKCR\.bat\(Default),ACCESS DENIED,"Type: REG_SZ, Length: 16, Data: exefile"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.cmd,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegCreateKey,HKCR\.cmd,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.0,1.exe,4080,RegSetValue,HKCR\.cmd\(Default),ACCESS DENIED,"Type: REG_SZ, Length: 16, Data: exefile"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.vbs,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegCreateKey,HKCR\.vbs,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.0,1.exe,4080,RegSetValue,HKCR\.vbs\(Default),ACCESS DENIED,"Type: REG_SZ, Length: 16, Data: exefile"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.vbe,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegCreateKey,HKCR\.vbe,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.0,1.exe,4080,RegSetValue,HKCR\.VBE\(Default),ACCESS DENIED,"Type: REG_SZ, Length: 16, Data: exefile"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.js,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegCreateKey,HKCR\.js,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.0,1.exe,4080,RegSetValue,HKCR\.js\(Default),ACCESS DENIED,"Type: REG_SZ, Length: 16, Data: exefile"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.jse,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.0,1.exe,4080,RegCreateKey,HKCR\.jse,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.0,1.exe,4080,RegSetValue,HKCR\.JSE\(Default),ACCESS DENIED,"Type: REG_SZ, Length: 16, Data: exefile"
44:59.0,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.wsf,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.1,1.exe,4080,RegCreateKey,HKCR\.wsf,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.1,1.exe,4080,RegSetValue,HKCR\.WSF\(Default),ACCESS DENIED,"Type: REG_SZ, Length: 16, Data: exefile"
44:59.1,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.wsh,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.1,1.exe,4080,RegCreateKey,HKCR\.wsh,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.1,1.exe,4080,RegSetValue,HKCR\.WSH\(Default),ACCESS DENIED,"Type: REG_SZ, Length: 16, Data: exefile"
44:59.1,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.scr,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.1,1.exe,4080,RegCreateKey,HKCR\.scr,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.1,1.exe,4080,RegSetValue,HKCR\.scr\(Default),ACCESS DENIED,"Type: REG_SZ, Length: 16, Data: exefile"
44:59.1,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.pif,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.1,1.exe,4080,RegCreateKey,HKCR\.pif,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.1,1.exe,4080,RegSetValue,HKCR\.pif\(Default),ACCESS DENIED,"Type: REG_SZ, Length: 16, Data: exefile"
44:59.1,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.msi,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.1,1.exe,4080,RegCreateKey,HKCR\.msi,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.1,1.exe,4080,RegSetValue,HKCR\.msi\(Default),ACCESS DENIED,"Type: REG_SZ, Length: 16, Data: exefile"
44:59.1,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.hta,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.1,1.exe,4080,RegCreateKey,HKCR\.hta,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.1,1.exe,4080,RegSetValue,HKCR\.hta\(Default),ACCESS DENIED,"Type: REG_SZ, Length: 16, Data: exefile"
44:59.1,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\System,ACCESS DENIED,Desired Access: Set Value
44:59.1,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\Windows,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
44:59.1,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\Windows\CurrentVersion,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access, Disposition: REG_OPENED_EXISTING_KEY"
44:59.1,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\Windows\CurrentVersion\Policies,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
44:59.1,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,ACCESS DENIED,Desired Access: Set Value
44:59.1,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.1,1.exe,4080,RegSetValue,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\Hidden,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
44:59.1,1.exe,4080,RegSetValue,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced\HideFileExt,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
44:59.1,1.exe,4080,CreateFile,C:\Windows\12.exe,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
44:59.1,1.exe,4080,RegOpenKey,HKCU\Software\Classes\.exe,NAME NOT FOUND,Desired Access: Maximum Allowed
44:59.1,1.exe,4080,RegCreateKey,HKCR\.exe,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.1,1.exe,4080,RegSetValue,HKCR\.exe\(Default),ACCESS DENIED,"Type: REG_SZ, Length: 16, Data: exefile"
44:59.2,1.exe,4080,CreateFile,C:\Windows\12.exe.exe,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
44:59.2,1.exe,4080,CreateFile,C:\Windows\12.exe first,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
44:59.2,1.exe,4080,CreateFile,C:\Windows\12.exe first.exe,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
44:59.2,1.exe,4080,RegCreateKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Winlogon,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.2,1.exe,4080,RegSetValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Winlogon\Userinit,ACCESS DENIED,"Type: REG_SZ, Length: 46, Data: C:\Windows\12.exe init"
44:59.2,1.exe,4080,RegSetValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Winlogon\Shell,ACCESS DENIED,"Type: REG_SZ, Length: 78, Data: Explorer.exe C:\Windows\2019.exe shell"
44:59.2,1.exe,4080,RegCreateKey,HKLM\Software\WOW6432Node\Microsoft\windows\CurrentVersion\Run,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.2,1.exe,4080,RegSetValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Run\12,ACCESS DENIED,"Type: REG_SZ, Length: 50, Data: C:\Windows\12.exe hlmrun"
44:59.2,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\windows\CurrentVersion\Run,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
44:59.2,1.exe,4080,RegSetValue,HKCU\Software\Microsoft\Windows\CurrentVersion\Run\2019,SUCCESS,"Type: REG_SZ, Length: 54, Data: C:\Windows\2019.exe hcurun"
44:59.2,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\Windows Media\WMSDK\CloseDbgTrace,NAME NOT FOUND,Length: 16
44:59.2,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows,SUCCESS,Desired Access: Read
44:59.2,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\HTML Help,SUCCESS,Desired Access: Read
44:59.2,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\HTML Help\.HLP,NAME NOT FOUND,Length: 144
